pk,cc,sentence,syntax,fd1,fd2,fd3,verb,augmented,dep,silver_cc,gold_cc
699.0,"[{'text': 'I', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'book', 'q_value': '+MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 5, 'fd_relation': 'PTH'}, {'text': 'here', 'q_value': 'EXIST', 'index': 5, 'dep': 'advmod', 'fd_relation': 'None'}]",I put the book here,Sbj V Obj PathP,Volitional,Place,none,put,0,"[{'text': 'I', 'dep': 'nsubj'}, {'text': 'put', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'book', 'dep': 'dobj'}, {'text': 'here', 'dep': 'advmod'}]",I book here,I book here
700.0,"[{'text': 'They', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 8, 'fd_relation': 'FRC'}, {'text': 'helm', 'q_value': '+MER', 'index': 8, 'dep': 'dobj', 'fd_subsequent': 4, 'fd_relation': 'PTH'}, {'text': 'me', 'q_value': 'EXIST', 'index': 4, 'dep': 'nmod', 'fd_relation': 'None'}]","They put upon me a brilliant, red helm",Sbj V Obj PathP,Volitional,Place,none,put,0,"[{'text': 'They', 'dep': 'nsubj'}, {'text': 'put', 'dep': 'ROOT'}, {'text': 'upon', 'dep': 'case'}, {'text': 'me', 'dep': 'nmod'}, {'text': 'a', 'dep': 'det'}, {'text': 'brilliant', 'dep': 'amod'}, {'text': ',', 'dep': 'punct'}, {'text': 'red', 'dep': 'amod'}, {'text': 'helm', 'dep': 'dobj'}]",They helm me,They helm me
701.0,"[{'text': 'Saul', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'readings', 'q_value': '+MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'notepad', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_subsequent': -1, 'fd_relation': ''}]",Saul jotted down readings on a notepad,Sbj V Obj PathP,Volitional,Place,none,jot,0,"[{'text': 'Saul', 'dep': 'nsubj'}, {'text': 'jotted', 'dep': 'ROOT'}, {'text': 'down', 'dep': 'compound:prt'}, {'text': 'readings', 'dep': 'dobj'}, {'text': 'on', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'notepad', 'dep': 'nmod'}]",Saul readings notepad,Saul readings notepad
702.0,"[{'text': 'They', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'statue', 'q_value': '+MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'pedestal', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",They stood the statue on the pedestal,Sbj V Obj PathP,Volitional,Place,none,stand,0,"[{'text': 'They', 'dep': 'nsubj'}, {'text': 'stood', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'statue', 'dep': 'dobj'}, {'text': 'on', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'pedestal', 'dep': 'nmod'}]",They statue pedestal,They statue pedestal
703.0,"[{'text': 'Jessica', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'boxes', 'q_value': '+MER', 'index': 3, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'PTH'}, {'text': 'wagon', 'q_value': 'EXIST', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",Jessica loaded boxes into the wagon,Sbj V Obj PathP,Volitional,Place,none,load,0,"[{'text': 'Jessica', 'dep': 'nsubj'}, {'text': 'loaded', 'dep': 'ROOT'}, {'text': 'boxes', 'dep': 'dobj'}, {'text': 'into', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'wagon', 'dep': 'nmod'}]",Jessica boxes wagon,Jessica boxes wagon
704.0,"[{'text': 'Linda', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'picture', 'q_value': '+MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'wall', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Linda taped the picture to the wall,Sbj V Obj PathP,Volitional,Place,none,tape,0,"[{'text': 'Linda', 'dep': 'nsubj'}, {'text': 'taped', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'picture', 'dep': 'dobj'}, {'text': 'to', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'wall', 'dep': 'nmod'}]",Linda picture wall,Linda picture wall
705.0,"[{'text': 'secretary', 'q_value': 'VOL', 'index': 2, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'speech', 'q_value': '+MER', 'index': 5, 'dep': 'dobj', 'fd_subsequent': 8, 'fd_relation': 'PTH'}, {'text': 'record', 'q_value': 'EXIST', 'index': 8, 'dep': 'nmod', 'fd_relation': 'None'}]",The secretary transcribed the speech into the record,Sbj V Obj PathP,Volitional,Place,none,transcribe,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'secretary', 'dep': 'nsubj'}, {'text': 'transcribed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'speech', 'dep': 'dobj'}, {'text': 'into', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'record', 'dep': 'nmod'}]",secretary speech record,secretary speech record
706.0,"[{'text': 'He', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'snow', 'q_value': '+MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 8, 'fd_relation': 'PTH'}, {'text': 'ditch', 'q_value': 'EXIST', 'index': 8, 'dep': 'nmod', 'fd_relation': 'None'}]",He plowed the snow back into the ditch,Sbj V Obj PathP,Volitional,Place,none,plow,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'plowed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'snow', 'dep': 'dobj'}, {'text': 'back', 'dep': 'advmod'}, {'text': 'into', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'ditch', 'dep': 'nmod'}]",He snow ditch,He snow ditch
187.0,"[{'text': 'Jessica', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 3, 'fd_relation': 'FRC'}, {'text': 'water', 'q_value': '+MER', 'index': 3, 'dep': 'dobj', 'fd_subsequent': 5, 'fd_relation': 'PTH'}, {'text': 'me', 'q_value': 'EXIST', 'index': 5, 'dep': 'nmod', 'fd_subsequent': -1, 'fd_relation': ''}]",Jessica squirted water at me,Sbj V Obj PathP,Volitional,Place,none,squirt,0,"[{'text': 'Jessica', 'dep': 'nsubj'}, {'text': 'squirted', 'dep': 'ROOT'}, {'text': 'water', 'dep': 'dobj'}, {'text': 'at', 'dep': 'case'}, {'text': 'me', 'dep': 'nmod'}]",Jessica water me,Jessica water me
247.0,"[{'text': 'Frances', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'presents', 'q_value': '+MER', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 7, 'fd_relation': 'PTH'}, {'text': 'books', 'q_value': 'EXIST', 'index': 7, 'dep': 'nmod', 'fd_relation': 'None'}]",Frances hid the presents behind the books in the drawer,Sbj V Obj PathP,Volitional,Place,none,hide,0,"[{'text': 'Frances', 'dep': 'nsubj'}, {'text': 'hid', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'presents', 'dep': 'dobj'}, {'text': 'behind', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'books', 'dep': 'nmod'}, {'text': 'in', 'dep': 'case'}, {'text': 'the', 'dep': 'det'}, {'text': 'drawer', 'dep': 'nmod'}]",Frances presents books drawer,Frances presents books
249.0,"[{'text': 'Frances', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'presents', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",Frances hid the presents,Sbj V Obj,Volitional,Internal,none,hide,0,"[{'text': 'Frances', 'dep': 'nsubj'}, {'text': 'hid', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'presents', 'dep': 'dobj'}]",Frances presents,Frances presents
246.0,"[{'text': 'Frances', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'presents', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': 6, 'fd_relation': 'AFF'}, {'text': 'Sally', 'q_value': 'PROP', 'index': 6, 'dep': 'nmod', 'fd_relation': 'None'}]",Frances hid the presents from Sally,Sbj V Obj from Obl,Volitional,Internal,Affect,hide,0,"[{'text': 'Frances', 'dep': 'nsubj'}, {'text': 'hid', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'presents', 'dep': 'dobj'}, {'text': 'from', 'dep': 'case'}, {'text': 'Sally', 'dep': 'nmod'}]",Frances presents Sally,Frances presents Sally
707.0,"[{'text': 'Lydia', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'change', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",Lydia pocketed the change,Sbj V Obj,Volitional,Internal,none,pocket,0,"[{'text': 'Lydia', 'dep': 'nsubj'}, {'text': 'pocketed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'change', 'dep': 'dobj'}]",Lydia change,Lydia change
708.0,"[{'text': 'I', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'book', 'q_value': 'INTL', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': 'None'}]",I stashed the book,Sbj V Obj,Volitional,Internal,none,stash,0,"[{'text': 'I', 'dep': 'nsubj'}, {'text': 'stashed', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'book', 'dep': 'dobj'}]",I book,I book
709.0,"[{'text': 'She', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 5, 'fd_relation': 'FRC'}, {'text': 'dress', 'q_value': 'EXIST', 'index': 5, 'dep': 'dobj', 'fd_relation': 'None'}]",She wore the purple dress,Sbj V Obj,Volitional,Force,none,wear,0,"[{'text': 'She', 'dep': 'nsubj'}, {'text': 'wore', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'purple', 'dep': 'amod'}, {'text': 'dress', 'dep': 'dobj'}]",She dress,She dress
1170.0,"[{'text': 'Cotton', 'q_value': 'COS', 'index': 1, 'dep': 'nsubj', 'fd_relation': 'None'}]",Cotton absorbs water.,Sbj V Obj,Autonomous,COS,none,absorb,0,"[{'text': 'Cotton', 'dep': 'nsubj'}, {'text': 'absorbs', 'dep': 'ROOT'}, {'text': 'water', 'dep': 'dobj'}, {'text': '.', 'dep': 'punct'}]",Cotton,Cotton
710.0,"[{'text': 'rod', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The rod bent,Sbj V,Autonomous,COS,none,bend,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'rod', 'dep': 'nsubj'}, {'text': 'bent', 'dep': 'ROOT'}]",rod,rod
711.0,"[{'text': 'rods', 'q_value': 'COS', 'index': 3, 'dep': 'nsubj', 'fd_relation': 'None'}]",The copper rods bent easily,Sbj V,Autonomous,COS,none,bend,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'copper', 'dep': 'compound'}, {'text': 'rods', 'dep': 'nsubj'}, {'text': 'bent', 'dep': 'ROOT'}, {'text': 'easily', 'dep': 'advmod'}]",rods,rods
712.0,"[{'text': 'bridge', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The bridge gave way,Sbj V,Autonomous,COS,none,give,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'bridge', 'dep': 'nsubj'}, {'text': 'gave', 'dep': 'ROOT'}, {'text': 'way', 'dep': 'dobj'}]",bridge,bridge
713.0,"[{'text': 'window', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The window broke,Sbj V,Autonomous,COS,none,break,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'window', 'dep': 'nsubj'}, {'text': 'broke', 'dep': 'ROOT'}]",window,window
714.0,"[{'text': 'glass', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The glass broke into a thousand pieces,Sbj V ResultP,Autonomous,COS,none,break,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'glass', 'dep': 'nsubj'}, {'text': 'broke', 'dep': 'ROOT'}, {'text': 'into', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'thousand', 'dep': 'nummod'}, {'text': 'pieces', 'dep': 'nmod'}]",glass,glass
715.0,"[{'text': 'vases', 'q_value': 'COS', 'index': 3, 'dep': 'nsubj', 'fd_relation': 'None'}]",The crystal vases broke easily,Sbj V,Autonomous,COS,none,break,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'crystal', 'dep': 'compound'}, {'text': 'vases', 'dep': 'nsubj'}, {'text': 'broke', 'dep': 'ROOT'}, {'text': 'easily', 'dep': 'advmod'}]",vases,vases
716.0,"[{'text': 'wood', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",This wood carved beautiful toys,Sbj V ResultP,Autonomous,COS,none,carve,0,"[{'text': 'This', 'dep': 'det'}, {'text': 'wood', 'dep': 'nsubj'}, {'text': 'carved', 'dep': 'ROOT'}, {'text': 'beautiful', 'dep': 'amod'}, {'text': 'toys', 'dep': 'dobj'}]",wood,wood
717.0,"[{'text': 'balloon', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The balloon rose slowly,Sbj V,Autonomous,COS,none,rise,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'balloon', 'dep': 'nsubj'}, {'text': 'rose', 'dep': 'ROOT'}, {'text': 'slowly', 'dep': 'advmod'}]",balloon,balloon
718.0,"[{'text': 'He', 'q_value': 'COS', 'index': 1, 'dep': 'nsubj', 'fd_relation': 'None'}]",He died,Sbj V,Autonomous,COS,none,die,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'died', 'dep': 'ROOT'}]",He,He
719.0,"[{'text': 'roses', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The roses bloomed,Sbj V,Autonomous,COS,none,bloom,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'roses', 'dep': 'nsubj'}, {'text': 'bloomed', 'dep': 'ROOT'}]",roses,roses
720.0,"[{'text': 'acorn', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",That acorn will grow into an oak tree,Sbj V ResultP,Autonomous,COS,none,grow,0,"[{'text': 'That', 'dep': 'det'}, {'text': 'acorn', 'dep': 'nsubj'}, {'text': 'will', 'dep': 'aux'}, {'text': 'grow', 'dep': 'ROOT'}, {'text': 'into', 'dep': 'case'}, {'text': 'an', 'dep': 'det'}, {'text': 'oak', 'dep': 'compound'}, {'text': 'tree', 'dep': 'nmod'}]",acorn,acorn
721.0,"[{'text': 'dough', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The dough twirled into a pretzel,Sbj V ResultP,Autonomous,COS,none,twirl,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'dough', 'dep': 'nsubj'}, {'text': 'twirled', 'dep': 'ROOT'}, {'text': 'into', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'pretzel', 'dep': 'nmod'}]",dough,dough
722.0,"[{'text': 'clothes', 'q_value': 'COS', 'index': 3, 'dep': 'nsubj', 'fd_relation': 'None'}]",The cotton clothes dried easily,Sbj V,Autonomous,COS,none,dry,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'cotton', 'dep': 'compound'}, {'text': 'clothes', 'dep': 'nsubj'}, {'text': 'dried', 'dep': 'ROOT'}, {'text': 'easily', 'dep': 'advmod'}]",clothes,clothes
723.0,"[{'text': 'clothes', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The clothes dried,Sbj V,Autonomous,COS,none,dry,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'clothes', 'dep': 'nsubj'}, {'text': 'dried', 'dep': 'ROOT'}]",clothes,clothes
724.0,"[{'text': 'clothes', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The clothes dried wrinkled,Sbj V ResultP,Autonomous,COS,none,dry,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'clothes', 'dep': 'nsubj'}, {'text': 'dried', 'dep': 'ROOT'}, {'text': 'wrinkled', 'dep': 'dep'}]",clothes,clothes
725.0,"[{'text': 'tractors', 'q_value': 'COS', 'index': 3, 'dep': 'nsubj', 'fd_relation': 'None'}]",The new tractors repaired easily,Sbj V,Autonomous,COS,none,repair,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'new', 'dep': 'amod'}, {'text': 'tractors', 'dep': 'nsubj'}, {'text': 'repaired', 'dep': 'ROOT'}, {'text': 'easily', 'dep': 'advmod'}]",tractors,tractors
726.0,"[{'text': 'drawer', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The drawer rolled to an open position,Sbj V ResultP,Autonomous,COS,none,roll,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'drawer', 'dep': 'nsubj'}, {'text': 'rolled', 'dep': 'ROOT'}, {'text': 'to', 'dep': 'case'}, {'text': 'an', 'dep': 'det'}, {'text': 'open', 'dep': 'amod'}, {'text': 'position', 'dep': 'nmod'}]",drawer,drawer
727.0,"[{'text': 'drawer', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The drawer rolled open,Sbj V ResultP,Autonomous,COS,none,roll,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'drawer', 'dep': 'nsubj'}, {'text': 'rolled', 'dep': 'ROOT'}, {'text': 'open', 'dep': 'xcomp'}]",drawer,drawer
729.0,"[{'text': 'sailor', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The sailor drowned,Sbj V,Autonomous,COS,none,drown,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'sailor', 'dep': 'nsubj'}, {'text': 'drowned', 'dep': 'ROOT'}]",sailor,sailor
730.0,"[{'text': 'He', 'q_value': 'COS', 'index': 1, 'dep': 'nsubj', 'fd_relation': 'None'}]",He suffocated to death,Sbj V ResultP,Autonomous,COS,none,suffocated,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'suffocated', 'dep': 'ROOT'}, {'text': 'to', 'dep': 'case'}, {'text': 'death', 'dep': 'nmod'}]",He,He
731.0,"[{'text': 'He', 'q_value': 'COS', 'index': 1, 'dep': 'nsubj', 'fd_relation': 'None'}]",He turned from a prince into a frog,Sbj V ResultP,Autonomous,COS,none,turn,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'turned', 'dep': 'ROOT'}, {'text': 'from', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'prince', 'dep': 'nmod'}, {'text': 'into', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'frog', 'dep': 'nmod'}]",He,He
732.0,"[{'text': 'He', 'q_value': 'COS', 'index': 1, 'dep': 'nsubj', 'fd_relation': 'None'}]",He turned into a frog,Sbj V ResultP,Autonomous,COS,none,turn,0,"[{'text': 'He', 'dep': 'nsubj'}, {'text': 'turned', 'dep': 'ROOT'}, {'text': 'into', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'frog', 'dep': 'nmod'}]",He,He
1328.0,"[{'text': 'Potatoes', 'q_value': 'COS', 'index': 1, 'dep': 'nsubj', 'fd_relation': 'None'}]",Potatoes bake to a crisp.,Sbj V ResultP,Autonomous,COS,none,bake,0,"[{'text': 'Potatoes', 'dep': 'nsubj'}, {'text': 'bake', 'dep': 'ROOT'}, {'text': 'to', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'crisp', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",Potatoes,Potatoes
1329.0,"[{'text': 'potatoes', 'q_value': 'COS', 'index': 3, 'dep': 'nsubj', 'fd_relation': 'None'}]",The Idaho potatoes baked beautifully.,Sbj V,Autonomous,COS,none,bake,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'Idaho', 'dep': 'compound'}, {'text': 'potatoes', 'dep': 'nsubj'}, {'text': 'baked', 'dep': 'ROOT'}, {'text': 'beautifully', 'dep': 'advmod'}, {'text': '.', 'dep': 'punct'}]",potatoes,potatoes
1330.0,"[{'text': 'potatoes', 'q_value': 'COS', 'index': 2, 'dep': 'nsubj', 'fd_relation': 'None'}]",The potatoes baked.,Sbj V,Autonomous,COS,none,bake,0,"[{'text': 'The', 'dep': 'det'}, {'text': 'potatoes', 'dep': 'nsubj'}, {'text': 'baked', 'dep': 'ROOT'}, {'text': '.', 'dep': 'punct'}]",potatoes,potatoes
1240.0,"[{'text': 'Sharon', 'q_value': 'COS', 'index': 1, 'dep': 'nsubj', 'fd_relation': 'None'}]",Sharon fainted.,Sbj V,Autonomous,COS,none,faint,0,"[{'text': 'Sharon', 'dep': 'nsubj'}, {'text': 'fainted', 'dep': 'ROOT'}, {'text': '.', 'dep': 'punct'}]",Sharon,Sharon
1239.0,"[{'text': 'hunger', 'q_value': 'EXIST', 'index': 4, 'dep': 'nmod', 'fd_subsequent': 1, 'fd_relation': 'CAUSE'}, {'text': 'Sharon', 'q_value': 'COS', 'index': 1, 'dep': 'nsubj', 'fd_relation': 'None'}]",Sharon fainted from hunger.,Sbj V from/by Obl,Cause,COS,none,faint,0,"[{'text': 'Sharon', 'dep': 'nsubj'}, {'text': 'fainted', 'dep': 'ROOT'}, {'text': 'from', 'dep': 'case'}, {'text': 'hunger', 'dep': 'nmod'}, {'text': '.', 'dep': 'punct'}]",hunger Sharon,hunger Sharon
733.0,"[{'text': 'Tony', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 9, 'fd_relation': 'FRC'}, {'text': 'pliers', 'q_value': 'INTL', 'index': 9, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'rod', 'q_value': 'COS', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Tony bent the rod into a shape with pliers,Sbj V Obj ResultP with Obl,Instrument,COS,none,bend,0,"[{'text': 'Tony', 'dep': 'nsubj'}, {'text': 'bent', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'rod', 'dep': 'dobj'}, {'text': 'into', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'shape', 'dep': 'nmod'}, {'text': 'with', 'dep': 'case'}, {'text': 'pliers', 'dep': 'nmod'}]",Tony shape pliers rod,Tony pliers rod
734.0,"[{'text': 'Tony', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 6, 'fd_relation': 'FRC'}, {'text': 'pliers', 'q_value': 'INTL', 'index': 6, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'rod', 'q_value': 'COS', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Tony bent the rod with pliers,Sbj V Obj with Obl,Instrument,COS,none,bend,0,"[{'text': 'Tony', 'dep': 'nsubj'}, {'text': 'bent', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'rod', 'dep': 'dobj'}, {'text': 'with', 'dep': 'case'}, {'text': 'pliers', 'dep': 'nmod'}]",Tony pliers rod,Tony pliers rod
735.0,"[{'text': 'Tony', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 9, 'fd_relation': 'FRC'}, {'text': 'hammer', 'q_value': 'INTL', 'index': 9, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'glass', 'q_value': 'COS', 'index': 4, 'dep': 'dobj', 'fd_subsequent': -1, 'fd_relation': ''}]",Tony broke the glass to pieces with a hammer,Sbj V Obj ResultP with Obl,Instrument,COS,none,break,0,"[{'text': 'Tony', 'dep': 'nsubj'}, {'text': 'broke', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'glass', 'dep': 'dobj'}, {'text': 'to', 'dep': 'case'}, {'text': 'pieces', 'dep': 'nmod'}, {'text': 'with', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'hammer', 'dep': 'nmod'}]",Tony pieces hammer glass,Tony hammer glass
736.0,"[{'text': 'Tony', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 8, 'fd_relation': 'FRC'}, {'text': 'hammer', 'q_value': 'INTL', 'index': 8, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'box', 'q_value': 'COS', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Tony broke the box open with a hammer,Sbj V Obj ResultP with Obl,Instrument,COS,none,break,0,"[{'text': 'Tony', 'dep': 'nsubj'}, {'text': 'broke', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'box', 'dep': 'nsubj'}, {'text': 'open', 'dep': 'xcomp'}, {'text': 'with', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'hammer', 'dep': 'nmod'}]",Tony box hammer,Tony hammer box
737.0,"[{'text': 'Tony', 'q_value': 'VOL', 'index': 1, 'dep': 'nsubj', 'fd_subsequent': 7, 'fd_relation': 'FRC'}, {'text': 'hammer', 'q_value': 'INTL', 'index': 7, 'dep': 'nmod', 'fd_subsequent': 4, 'fd_relation': 'FRC'}, {'text': 'window', 'q_value': 'COS', 'index': 4, 'dep': 'dobj', 'fd_relation': 'None'}]",Tony broke the window with a hammer,Sbj V Obj with Obl,Instrument,COS,none,break,0,"[{'text': 'Tony', 'dep': 'nsubj'}, {'text': 'broke', 'dep': 'ROOT'}, {'text': 'the', 'dep': 'det'}, {'text': 'window', 'dep': 'dobj'}, {'text': 'with', 'dep': 'case'}, {'text': 'a', 'dep': 'det'}, {'text': 'hammer', 'dep': 'nmod'}]",Tony hammer window,Tony hammer window
